Epoch,Loss,BAC
1,0.66907847,0.5552884615384616
2,0.6538128,0.6526442307692308
3,0.6426001,0.609375
4,0.69892526,0.5528846153846154
5,0.66151345,0.59375
6,0.64684874,0.6983173076923077
7,0.71448636,0.5673076923076923
8,0.694044,0.46634615384615385
9,0.6468749,0.6526442307692308
10,0.65140766,0.6334134615384616
11,0.6834289,0.5913461538461539
12,0.69787556,0.484375
13,0.6833195,0.5
14,0.67588556,0.5
15,0.67834044,0.5444711538461539
16,0.6862731,0.5745192307692308
17,0.6522615,0.5949519230769231
18,0.6426449,0.6177884615384616
19,0.6420635,0.7259615384615384
20,0.6458813,0.6670673076923077
21,0.63966596,0.65625
22,0.62827444,0.6177884615384616
23,0.6929838,0.5564903846153846
24,0.64927226,0.5721153846153846
25,0.6393394,0.6802884615384616
26,0.58132505,0.7259615384615384
27,0.71008027,0.5709134615384616
28,0.632008,0.5985576923076923
29,0.614951,0.6418269230769231
30,0.67273206,0.5877403846153846
31,0.68418086,0.5096153846153846
32,0.61657083,0.6802884615384616
33,0.5932144,0.6298076923076923
34,0.6838534,0.6057692307692308
35,0.6685198,0.6177884615384616
36,0.65705115,0.6057692307692308
37,0.656589,0.6177884615384616
38,0.5748573,0.7067307692307692
39,0.6849218,0.640625
40,0.593001,0.6682692307692308
41,0.6488975,0.640625
42,0.6427264,0.6057692307692308
43,0.5374066,0.7764423076923077
44,0.59349823,0.6790865384615384
45,0.6579699,0.5709134615384616
46,0.5222672,0.7872596153846154
47,0.5582601,0.6911057692307692
48,0.6159804,0.7055288461538461
49,0.6585035,0.6165865384615384
50,0.5952211,0.7259615384615384
51,0.6226452,0.7055288461538461
52,0.5593573,0.7019230769230769
53,0.5969518,0.7367788461538461
54,0.5909775,0.6706730769230769
55,0.58205414,0.7367788461538461
56,0.66706675,0.6634615384615384
57,0.62515074,0.6706730769230769
58,0.6038702,0.7331730769230769
59,0.598885,0.6286057692307692
60,0.5646744,0.7175480769230769
61,0.55371404,0.7211538461538461
62,0.559911,0.7295673076923077
63,0.5814384,0.6826923076923077
64,0.633148,0.6814903846153846
65,0.56013536,0.7211538461538461
66,0.59381294,0.6899038461538461
67,0.5357642,0.7451923076923077
68,0.5668159,0.7752403846153846
69,0.5645392,0.7524038461538461
70,0.5569678,0.6862980769230769
71,0.5408932,0.7608173076923077
72,0.6248914,0.6634615384615384
73,0.5867385,0.7175480769230769
74,0.62666285,0.6754807692307692
75,0.6784701,0.609375
76,0.56821877,0.6838942307692308
77,0.46426964,0.7992788461538461
78,0.4940973,0.7836538461538461
79,0.55769277,0.7103365384615384
80,0.48990497,0.7680288461538461
81,0.4961748,0.7956730769230769
82,0.5070229,0.7716346153846154
83,0.4623789,0.7956730769230769
84,0.5296581,0.7451923076923077
85,0.50602037,0.7451923076923077
86,0.6584431,0.5949519230769231
87,0.42248124,0.8798076923076923
88,0.58446467,0.6826923076923077
89,0.51780343,0.7872596153846154
90,0.6024221,0.6177884615384616
91,0.52140236,0.8149038461538461
92,0.50077146,0.7175480769230769
93,0.63721025,0.6598557692307692
94,0.51623935,0.7680288461538461
95,0.5256114,0.7067307692307692
96,0.4542083,0.7908653846153846
97,0.6000374,0.6790865384615384
98,0.4550366,0.7680288461538461
99,0.5971367,0.6947115384615384
100,0.58650154,0.6754807692307692
101,0.5292107,0.734375
102,0.4888942,0.8257211538461539
103,0.45606413,0.8149038461538461
104,0.5204359,0.7487980769230769
105,0.5558383,0.7067307692307692
106,0.47873855,0.7139423076923077
107,0.44307613,0.7608173076923077
108,0.49222922,0.7644230769230769
109,0.6424241,0.6141826923076923
110,0.53376687,0.7295673076923077
111,0.48569527,0.7644230769230769
112,0.60873145,0.7139423076923077
113,0.4805603,0.7608173076923077
114,0.51826435,0.7572115384615384
115,0.54161096,0.7259615384615384
116,0.45029145,0.7764423076923077
117,0.57582897,0.6262019230769231
118,0.50475144,0.7680288461538461
119,0.54663825,0.7151442307692308
120,0.44164854,0.8028846153846154
121,0.4475915,0.7644230769230769
122,0.50408703,0.7415865384615384
123,0.52988636,0.7680288461538461
124,0.40066978,0.7680288461538461
125,0.4302426,0.7536057692307692
126,0.5220425,0.7403846153846154
127,0.53251284,0.6959134615384616
128,0.4749771,0.7680288461538461
129,0.4708803,0.7800480769230769
130,0.39817154,0.8605769230769231
131,0.3165406,0.8846153846153846
132,0.59354174,0.6983173076923077
133,0.549622,0.7283653846153846
134,0.40491652,0.7920673076923077
135,0.42695266,0.7836538461538461
136,0.45580205,0.7572115384615384
137,0.31586415,0.9074519230769231
138,0.37008092,0.8413461538461539
139,0.475151,0.8185096153846154
140,0.40178722,0.8137019230769231
141,0.41995686,0.8221153846153846
142,0.4915196,0.7487980769230769
143,0.33258125,0.8653846153846154
144,0.4711451,0.8485576923076923
145,0.3873455,0.8533653846153846
146,0.3546893,0.8064903846153846
147,0.2881644,0.8918269230769231
148,0.39312086,0.7800480769230769
149,0.21983895,0.9074519230769231
150,0.2503331,0.8605769230769231
