Epoch,Loss,BAC
1,0.70139104,0.4206730769230769
2,0.7030288,0.5
3,0.6918916,0.5
4,0.6754799,0.5
5,0.67886454,0.5600961538461539
6,0.6597984,0.6610576923076923
7,0.6681925,0.5949519230769231
8,0.68254936,0.5600961538461539
9,0.59850323,0.6334134615384616
10,0.64229465,0.59375
11,0.6544872,0.6069711538461539
12,0.63604796,0.625
13,0.68484133,0.5168269230769231
14,0.6870701,0.5540865384615384
15,0.6167029,0.6334134615384616
16,0.6002187,0.6682692307692308
17,0.81674945,0.5492788461538461
18,0.67681223,0.47596153846153844
19,0.6772262,0.5492788461538461
20,0.64091086,0.5564903846153846
21,0.64306134,0.703125
22,0.6251095,0.6334134615384616
23,0.6354665,0.6454326923076923
24,0.6293156,0.7103365384615384
25,0.5994816,0.6454326923076923
26,0.6138789,0.7259615384615384
27,0.6177709,0.65625
28,0.709233,0.578125
29,0.70847106,0.4579326923076923
30,0.6948339,0.53125
31,0.6865479,0.5865384615384616
32,0.64248174,0.5997596153846154
33,0.663491,0.6021634615384616
34,0.6462727,0.6526442307692308
35,0.65269274,0.6334134615384616
36,0.61918277,0.7103365384615384
37,0.5802618,0.6995192307692308
38,0.61511946,0.7331730769230769
39,0.59018785,0.6334134615384616
40,0.5691601,0.6670673076923077
41,0.6223126,0.6213942307692308
42,0.6046625,0.6334134615384616
43,0.57667226,0.7211538461538461
44,0.5748917,0.7415865384615384
45,0.77342457,0.3485576923076923
46,0.8060703,0.5829326923076923
47,0.63600105,0.5769230769230769
48,0.6238857,0.6670673076923077
49,0.54730564,0.8028846153846154
50,0.5884397,0.6838942307692308
51,0.5785565,0.7055288461538461
52,0.5431272,0.734375
53,0.6481934,0.6502403846153846
54,0.7078337,0.6009615384615384
55,0.57515186,0.7067307692307692
56,0.587932,0.7103365384615384
57,0.50562227,0.7764423076923077
58,0.68055546,0.5709134615384616
59,0.5871762,0.7524038461538461
60,0.58985597,0.6826923076923077
61,0.4798694,0.7608173076923077
62,0.52272564,0.6995192307692308
63,0.64922917,0.6670673076923077
64,0.55449283,0.734375
65,0.57169664,0.7211538461538461
66,0.6359087,0.6334134615384616
67,0.5084512,0.7451923076923077
68,0.4731448,0.7331730769230769
69,0.5467014,0.7451923076923077
70,0.4325484,0.8185096153846154
71,0.53288287,0.7572115384615384
72,0.526859,0.7451923076923077
73,0.65900403,0.6550480769230769
74,0.58401245,0.6225961538461539
75,0.60517335,0.6862980769230769
76,0.52132183,0.7872596153846154
77,0.51552147,0.6947115384615384
78,0.52925867,0.7560096153846154
79,0.4847991,0.7680288461538461
80,0.40977916,0.8497596153846154
81,0.4936877,0.7560096153846154
82,0.4733678,0.7824519230769231
83,0.45846808,0.7644230769230769
84,0.5010151,0.7644230769230769
85,0.42745623,0.8449519230769231
86,0.377411,0.8185096153846154
87,0.39552307,0.8449519230769231
88,0.2590839,0.8725961538461539
89,0.3989937,0.7908653846153846
90,0.33716768,0.8413461538461539
91,0.34130964,0.8954326923076923
92,0.2839507,0.8954326923076923
93,0.22105259,0.9459134615384616
94,0.22213396,0.9182692307692308
95,0.32931834,0.8882211538461539
96,0.3294685,0.8954326923076923
97,0.3137575,0.8605769230769231
98,0.16687085,0.9302884615384616
99,0.20007175,0.9074519230769231
100,0.122102074,0.9807692307692308
101,0.22221279,0.9459134615384616
102,0.23476547,0.9110576923076923
103,0.36268547,0.8605769230769231
104,0.17836782,0.9302884615384616
105,0.20478386,0.8918269230769231
106,0.09996638,0.9459134615384616
107,0.11600436,0.953125
108,0.4887549,0.8725961538461539
109,0.23989183,0.8954326923076923
110,0.07522257,0.9807692307692308
111,0.07404131,0.984375
112,0.018716035,1.0
113,0.03342884,0.984375
114,0.13283955,0.9459134615384616
115,0.22838494,0.9459134615384616
116,0.047462292,1.0
117,0.205236,0.9459134615384616
118,0.031668656,1.0
119,0.059713416,0.984375
120,0.17857106,0.9266826923076923
121,0.25903594,0.9110576923076923
122,0.05303143,1.0
123,0.08627811,0.984375
124,0.082950145,0.9651442307692308
125,0.09677687,0.9495192307692308
126,0.2977019,0.8918269230769231
127,0.062451173,0.9807692307692308
128,0.05613447,0.984375
129,0.011811102,1.0
130,0.00689427,1.0
131,0.022034211,1.0
132,0.018158296,1.0
133,0.004212009,1.0
134,0.017443644,0.9807692307692308
135,0.008876325,1.0
136,0.014927241,1.0
137,0.11520495,0.9495192307692308
138,0.09728228,0.9807692307692308
139,0.1065434,0.9651442307692308
140,0.0498374,0.984375
141,0.03553602,1.0
142,0.02130553,0.9807692307692308
143,0.0052220672,1.0
144,0.09730984,0.9302884615384616
145,0.059625983,0.9651442307692308
146,0.21705133,0.9110576923076923
147,0.13160361,0.9302884615384616
148,0.07361662,0.9651442307692308
149,0.034477513,1.0
150,0.033696316,0.9807692307692308
151,0.08631995,0.9302884615384616
152,0.20640202,0.9302884615384616
153,0.094001055,0.9651442307692308
154,0.034335993,0.9807692307692308
155,0.0308967,0.984375
156,0.026104089,0.9807692307692308
157,0.004411596,1.0
158,0.01580296,1.0
159,0.011492584,1.0
160,0.007242398,1.0
161,0.001968109,1.0
162,0.026751991,0.9807692307692308
163,0.00892906,1.0
164,0.11036681,0.9651442307692308
165,0.08223425,0.9807692307692308
166,0.23247018,0.9110576923076923
167,0.3008322,0.8725961538461539
168,0.06217491,0.96875
169,0.11443032,0.9459134615384616
170,0.03774675,1.0
171,0.062300775,0.9807692307692308
172,0.029181544,1.0
173,0.0060550175,1.0
174,0.015920842,1.0
175,0.010087084,1.0
176,0.00722314,1.0
177,0.04857669,0.9651442307692308
178,0.0056453245,1.0
179,0.001565474,1.0
180,0.0013439928,1.0
181,0.029227639,0.9807692307692308
182,0.00740929,1.0
183,0.0072961133,1.0
184,0.010134786,1.0
185,0.0047450312,1.0
186,0.0011078801,1.0
187,0.004100528,1.0
188,0.0022816525,1.0
189,0.01268717,0.984375
190,0.06994282,0.9807692307692308
191,0.12000235,0.9302884615384616
192,0.18955576,0.9230769230769231
193,0.021787785,1.0
194,0.0072620627,1.0
195,0.003019866,1.0
196,0.013655314,1.0
197,0.0050747804,1.0
198,0.023948314,0.984375
199,0.001409248,1.0
200,0.116981566,0.9459134615384616
201,0.03246564,0.984375
202,0.03645894,0.9807692307692308
